education,n_individuals,age,moment,mean_sim_value,simulation_sd,min_sim_value,max_sim_value,n_seeds,mean_sim_time_seconds,solve_time_seconds,n_assets,n_experience,n_quad_points,n_data,data_value,data_se,denominator_note,simulation_sd_to_data_se
udd2,25000,67,hours_2,0.05317133508489831,0.0016127948179261453,0.05070292694169164,0.05581352581490506,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.0539438425,0.002438427465551863,Uses total age-cell frequency,0.6614077477023246
udd2,25000,67,hours_3,0.04469808177114892,0.001436398398160696,0.042238599723629665,0.04658970703214828,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.0593032739,0.0025494388223364483,Uses total age-cell frequency,0.5634174805749212
udd2,25000,67,hours_4,0.21997972989829728,0.002701389980815934,0.2161279941152131,0.22464333226294783,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.1978329256,0.0042999375335649095,Uses total age-cell frequency,0.6282393545787902
udd2,25000,67,nowork_nowork,0.3964615546753668,0.0023030254616124013,0.39211158322556805,0.39910808698450645,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.4883113112,0.005395500588953602,Approximate: uses total age-cell frequency,0.4268418515841637
udd2,25000,67,prob_work,0.44096430704848955,0.003242508855087875,0.43719751094722287,0.4465342446901234,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.4249097052,0.00533576616014696,Uses total age-cell frequency,0.6076932080169285
udd2,25000,67,work_work,0.38092401555880573,0.0034434230816682942,0.375662595067988,0.386393871278499,10,2.508487606048584,2.383969783782959,20,5,5,8583,0.4164367649,0.005321069572752129,Approximate: uses total age-cell frequency,0.6471298739075327
udd2,25000,68,hours_0,0.6324410980273967,0.004088416756578007,0.6269304343768954,0.637598618178423,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.6651251038,0.005139275692341065,Uses total age-cell frequency,0.7955239223050191
udd2,25000,68,hours_1,0.11717686167595812,0.0016134588079175806,0.11555120860695822,0.12004277279278441,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.1162101269,0.003489839452330992,Uses total age-cell frequency,0.462330382230017
udd2,25000,68,hours_2,0.04704756553595925,0.0021957843270186514,0.043999812567358604,0.04983466070513716,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.0462468872,0.002287010651264668,Uses total age-cell frequency,0.9601111065243311
udd2,25000,68,hours_3,0.036709076850128274,0.0017517884105183068,0.034405489939778724,0.04011058525842275,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.0425708526,0.0021984593828674654,Uses total age-cell frequency,0.7968254606702978
udd2,25000,68,hours_4,0.1666253979105576,0.0020741658996180274,0.16375443842272472,0.16927797666093264,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.1298470295,0.003660351251322441,Uses total age-cell frequency,0.5666576121263379
udd2,25000,68,nowork_nowork,0.4929800648374837,0.0047706993356545465,0.4854036830514034,0.49899122601229295,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.5817563572,0.005371482844119312,Approximate: uses total age-cell frequency,0.8881531364988903
udd2,25000,68,prob_work,0.3675589019726032,0.00408841675657799,0.36240138182157694,0.37306956562310456,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.3348748962,0.005139275692341065,Uses total age-cell frequency,0.7955239223050158
udd2,25000,68,work_work,0.3016903577362656,0.0026604694205584287,0.2986321833714579,0.30574347968086596,10,2.508487606048584,2.383969783782959,20,5,5,8433,0.3208160852,0.005083124106207854,Approximate: uses total age-cell frequency,0.5233925760949422
udd2,25000,69,hours_0,0.6865982603422698,0.0037119322638787863,0.6787523074738486,0.6916868442292171,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.7181143814,0.0049213254758894084,Uses total age-cell frequency,0.7542545767526067
udd2,25000,69,hours_1,0.11002566813626524,0.001959735082342186,0.10728426274865238,0.1130972189208462,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.1117492223,0.003446187235585408,Uses total age-cell frequency,0.5686676168102293
udd2,25000,69,hours_2,0.04140112010973246,0.001528207285868382,0.03950558592821488,0.043735504330950914,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.0429528595,0.0022177445583636056,Uses total age-cell frequency,0.6890817430281473
udd2,25000,69,hours_3,0.03163759359274278,0.0008059973608371267,0.030643319375713744,0.03281577443322538,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.0337401292,0.0019750093636002343,Uses total age-cell frequency,0.4080979947193153
udd2,25000,69,hours_4,0.13033735781898967,0.0032678261176853547,0.12609789678583297,0.1344689760182718,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.0934434075,0.003183615498885854,Uses total age-cell frequency,1.026451252932074
udd2,25000,69,nowork_nowork,0.5638187020467789,0.003931020978165439,0.5573910162351493,0.5690902169775409,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.6589055317,0.005185584690775441,Approximate: uses total age-cell frequency,0.7580670671830455
udd2,25000,69,prob_work,0.31340173965773016,0.003711932263878793,0.3083131557707829,0.3212476925261514,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.2818856186,0.0049213254758894084,Uses total age-cell frequency,0.7542545767526081
udd2,25000,69,work_work,0.24467118728212003,0.0037030571455493743,0.24002852388875684,0.25185781227812754,10,2.508487606048584,2.383969783782959,20,5,5,8358,0.2636808542,0.004819712818179091,Approximate: uses total age-cell frequency,0.7683148945269328
udd2,25000,70,hours_0,0.7279045969859766,0.002481792713368369,0.7235040874570696,0.7313084112149533,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.7557270316,0.004717785245841577,Uses total age-cell frequency,0.5260503783117109
udd2,25000,70,hours_1,0.10103335771187057,0.002194188081419948,0.09742718446601942,0.10426563257392148,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.1122498191,0.0034662205611502546,Uses total age-cell frequency,0.6330203294079514
udd2,25000,70,hours_2,0.03715453463978201,0.0009877942686837902,0.035728193146417446,0.03836081474296799,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.0360501567,0.0020469101589191585,Uses total age-cell frequency,0.48257822375818427
udd2,25000,70,hours_3,0.027443760926687488,0.0008265893313492407,0.02616758908631906,0.028889966068831797,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.0268869062,0.0017761108145698768,Uses total age-cell frequency,0.46539288234074344
udd2,25000,70,hours_4,0.10646374973568329,0.0028106886251898547,0.10121182743577314,0.10976793863481892,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.0690860863,0.002784633481138309,Uses total age-cell frequency,1.0093567588797698
udd2,25000,70,nowork_nowork,0.6170340453751006,0.003800198653059463,0.6105064576984472,0.622200678623364,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.7130486712,0.004966857406668842,Approximate: uses total age-cell frequency,0.7651112850465683
udd2,25000,70,prob_work,0.27209540301402335,0.002481792713368363,0.26869158878504673,0.2764959125429304,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.2442729684,0.004717785245841577,Uses total age-cell frequency,0.5260503783117095
udd2,25000,70,work_work,0.2025960934246685,0.0024845305554109403,0.19844660194174757,0.2065312046444122,10,2.508487606048584,2.383969783782959,20,5,5,8294,0.2236488504,0.004575414242984669,Approximate: uses total age-cell frequency,0.5430176205838387
udd2,25000,71,hours_0,0.7605137723143192,0.001889914842310243,0.7581321881632854,0.7636643190159706,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.7847350871,0.004567579234506994,Uses total age-cell frequency,0.41376728137136143
udd2,25000,71,hours_1,0.09408241274064039,0.0022922549113548983,0.09155837714512449,0.09854523714627342,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.1085587255,0.0034571376160359027,Uses total age-cell frequency,0.6630499464997557
udd2,25000,71,hours_2,0.03294978921173709,0.001316430113758696,0.030812602008012266,0.0348093419943472,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.0351982216,0.0020479405185619775,Uses total age-cell frequency,0.6428068109532139
udd2,25000,71,hours_3,0.02418500260692532,0.0013325338390291445,0.021891288160833952,0.026640869176960857,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.0198839076,0.0015514134721951514,Uses total age-cell frequency,0.8589159904249728
udd2,25000,71,hours_4,0.08826902312637801,0.0018639099073090464,0.08595846169134452,0.09130026212968001,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.0516240583,0.0024589758630881005,Uses total age-cell frequency,0.7580025226308071
udd2,25000,71,nowork_nowork,0.6601522914031931,0.0019065685696703718,0.6571400365269756,0.6623156636110004,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.7424565681,0.00485957955715252,Approximate: uses total age-cell frequency,0.39233200058721324
udd2,25000,71,prob_work,0.23948622768568079,0.0018899148423102221,0.23633568098402935,0.24186781183671455,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.2152649129,0.004567579234506994,Uses total age-cell frequency,0.4137672813713568
udd2,25000,71,work_work,0.17155185794924327,0.0016524286283455209,0.16838812195848643,0.17453462397617275,10,2.508487606048584,2.383969783782959,20,5,5,8097,0.1982627248,0.004430722019132845,Approximate: uses total age-cell frequency,0.3729479351694748
udd2,25000,72,hours_0,0.7871008637444674,0.002038388087459185,0.7836492048168284,0.7903711645479145,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.8140111593,0.004332678231937954,Uses total age-cell frequency,0.47046837506496286
udd2,25000,72,hours_1,0.08704791100271476,0.0023511745087321117,0.08497330282227307,0.0918679302965454,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.1003099814,0.003345155726703881,Uses total age-cell frequency,0.7028595081427854
udd2,25000,72,hours_2,0.029656037092613847,0.001376431896599294,0.027498221002338112,0.032189168573607936,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.0277743335,0.001829798124865022,Uses total age-cell frequency,0.7522315592605762
udd2,25000,72,hours_3,0.021321533705700522,0.001092218771021479,0.018583754531066525,0.022475338147055834,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.0171109733,0.001444067234891567,Uses total age-cell frequency,0.7563489736705314
udd2,25000,72,hours_4,0.07487365445450349,0.0014316008261746494,0.07347396311016,0.07779076266449876,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.0407935524,0.002202670939174754,Uses total age-cell frequency,0.6499385817070836
udd2,25000,72,nowork_nowork,0.6949007658704075,0.0022989828706865014,0.6908183022521145,0.6984812312693656,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.7765562094,0.004638402238996287,Approximate: uses total age-cell frequency,0.4956411178311226
udd2,25000,72,prob_work,0.21289913625553264,0.0020383880874591397,0.20962883545208558,0.21635079518317157,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.1859888407,0.004332678231937954,Uses total age-cell frequency,0.4704683750649523
udd2,25000,72,work_work,0.1471175353118595,0.0019820666295407617,0.1433603920967989,0.15044967227275036,10,2.508487606048584,2.383969783782959,20,5,5,8065,0.1754413131,0.004235205953409191,Approximate: uses total age-cell frequency,0.4679976962974536
udd2,25000,73,hours_0,0.8090453989348901,0.002809160790631676,0.8049979088247595,0.8135681806303245,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.8332506203,0.004151952873495818,Uses total age-cell frequency,0.6765878313706504
udd2,25000,73,hours_1,0.0815339394353604,0.0017401599184241902,0.08004990123713483,0.08479715600167294,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.0970223325,0.003296908084124983,Uses total age-cell frequency,0.5278157212823961
udd2,25000,73,hours_2,0.026573207400884574,0.0010992557267068682,0.024729279466888795,0.028008136441871383,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.0244416873,0.001719985112389008,Uses total age-cell frequency,0.6391076985428291
udd2,25000,73,hours_3,0.019123824088129234,0.0009025345765078901,0.0171218487394958,0.02042831895207402,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.0131513648,0.0012689460664623373,Uses total age-cell frequency,0.7112473889643265
udd2,25000,73,hours_4,0.06372363014073561,0.001856996968998134,0.060941828254847646,0.06617034568929613,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.032133995,0.00196436622367423,Uses total age-cell frequency,0.945341528793308
udd2,25000,73,nowork_nowork,0.7234352945487899,0.0024529223151675736,0.7202530322040988,0.726890756302521,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.8033116682,0.0044275534743753505,Approximate: uses total age-cell frequency,0.5540130298513533
udd2,25000,73,prob_work,0.1909546010651098,0.0028091607906316923,0.18643181936967543,0.19500209117524048,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.1667493797,0.004151952873495818,Uses total age-cell frequency,0.6765878313706544
udd2,25000,73,work_work,0.12733253311372486,0.0021232825335614235,0.12421218487394958,0.13122124634044333,10,2.508487606048584,2.383969783782959,20,5,5,8060,0.1558341071,0.004039965330483284,Approximate: uses total age-cell frequency,0.525569493762815
udd2,25000,74,hours_0,0.8284401027829439,0.0028673765314367774,0.8247183743868917,0.8329860554576054,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.8535883971,0.003952949801422316,Uses total age-cell frequency,0.7253764088795316
udd2,25000,74,hours_1,0.07497785285905542,0.0020289025291906045,0.0719482619240097,0.07746326707000864,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.0873968492,0.003157898521882501,Uses total age-cell frequency,0.6424850308302896
udd2,25000,74,hours_2,0.02375228815559599,0.0007663588476909356,0.0223511712873415,0.02461604323861508,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.0216304076,0.0016266462823595704,Uses total age-cell frequency,0.4711281462982079
udd2,25000,74,hours_3,0.017480718896126454,0.0012668202977638816,0.01588159031979257,0.0192960707163262,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.0111277819,0.0011729613189752708,Uses total age-cell frequency,1.0800188184130475
udd2,25000,74,hours_4,0.05534903730627816,0.0021438429921643333,0.05254648342764753,0.05804991106559586,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.0262565641,0.0017879300297147015,Uses total age-cell frequency,1.1990642567295682
udd2,25000,74,nowork_nowork,0.7478148842080937,0.0030946102976735623,0.7422519269120897,0.7527673293927996,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.8246783444,0.004251766216962111,Approximate: uses total age-cell frequency,0.7278411229027222
udd2,25000,74,prob_work,0.17155989721705603,0.0028673765314368156,0.16701394454239463,0.1752816256131084,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.1464116029,0.003952949801422316,Uses total age-cell frequency,0.7253764088795412
udd2,25000,74,work_work,0.11012667094278736,0.0020860272443868947,0.10627863109673942,0.11265415549597856,10,2.508487606048584,2.383969783782959,20,5,5,7998,0.1356378856,0.0038286676367521567,Approximate: uses total age-cell frequency,0.5448441709493653
udd2,25000,75,hours_0,0.8451529175015754,0.003386721261473844,0.8402963458110517,0.8516172057352451,10,2.508487606048584,2.383969783782959,20,5,5,7923,0.8659598637,0.0038275553888924238,Uses total age-cell frequency,0.8848261925358725
udd2,25000,75,hours_1,0.06971152557664649,0.002253998907542469,0.06491052573079915,0.07191399286987522,10,2.508487606048584,2.383969783782959,20,5,5,7923,0.0833017796,0.003104527462115334,Uses total age-cell frequency,0.7260360666955286
udd2,25000,75,hours_2,0.021228488156325824,0.0012744606727241306,0.01884057971014493,0.023507835945315105,10,2.508487606048584,2.383969783782959,20,5,5,7923,0.0196895115,0.0015608259154751053,Uses total age-cell frequency,0.8165296719437113
udd2,25000,75,hours_3,0.015401954859683525,0.0010571905407478594,0.013726797821496054,0.016833890746934223,10,2.508487606048584,2.383969783782959,20,5,5,7923,0.0090874669,0.0010660909428562662,Uses total age-cell frequency,0.9916513669232
udd2,25000,75,hours_4,0.04850511390576877,0.0016831240236528846,0.04569032115660523,0.051561284587176355,10,2.508487606048584,2.383969783782959,20,5,5,7923,0.0219613783,0.001646504685863673,Uses total age-cell frequency,1.0222406520331297
udd2,25000,75,nowork_nowork,0.7701678012626232,0.003995976219912968,0.7631461675579323,0.7762940072839642,10,2.508487606048584,2.383969783782959,20,5,5,7923,0.8455196017,0.004060258670599559,Approximate: uses total age-cell frequency,0.9841678927620888
